,시군구_명,상권_코드_명,서비스_업종_코드_명,매출/점포수,증감률
9650,강동구,명일로13길,호프-간이주점,74660299.42727272,-38.46547537083199
9651,강동구,명일로13길,분식전문점,88754533.53571428,-37.13903336347841
9652,강동구,명일로13길,패스트푸드점,60832034.0,-37.80210357588898
9653,강동구,명일로13길,제과점,724671709.5,-23.16127518613078
9654,강동구,명일로13길,양식음식점,622573735.3530302,-30.083517059387844
9655,강동구,명일로13길,일식음식점,149763735.3333333,-65.52529229784213
9656,강동구,명일로13길,중식음식점,21966755.916666668,67.68385034186576
9657,강동구,명일로13길,한식음식점,259950517.66666663,-23.474046681354906
9658,강동구,명일로13길,철물점,25143696.5,-76.07722675144444
9659,강동구,동남로85길,인테리어,14495514.166666666,-97.72826271483873
9660,강동구,동남로85길,철물점,8278093.333333334,105.79646863126291
9661,강동구,동남로85길,섬유제품,15300000.0,-55.88235294117647
9662,강동구,동남로85길,의약품,248244996.5,14.200049143790096
9663,강동구,동남로85길,시계및귀금속,36861433.0,-76.34495924236043
9664,강동구,동남로85길,안경,33683982.0,36.52251684495022
9665,강동구,동남로85길,일반의류,19313919.333333332,-15.523484806933197
9666,강동구,동남로85길,반찬가게,116594634.0,-54.54252122786371
9667,강동구,동남로85길,육류판매,54688891.85,173.96072039984568
9668,강동구,동남로85길,편의점,742911231.0,5.24887585122535
9669,강동구,동남로85길,슈퍼마켓,272646267.6666667,16.252669907873283
9670,강동구,동남로85길,노래방,113200997.41666666,-72.27283676856354
9671,강동구,동남로85길,가전제품수리,171320078.9375,-8.618656393969246
9672,강동구,동남로85길,세탁소,43406725.5,45.3628320800195
9673,강동구,동남로85길,미용실,30760707.711111113,-28.838311604286943
9674,강동구,동남로85길,자동차수리,81737549.5,11.720933106760185
9675,강동구,동남로85길,PC방,32921777.0,82.98759562168607
9676,강동구,동남로85길,당구장,12106327.0,-74.14624600838884
9677,강동구,동남로85길,치과의원,1026705745.0,13.50769416411515
9678,강동구,동남로85길,스포츠 강습,181600341.5,-9.094305126439806
9679,강동구,동남로85길,예술학원,125826864.45000002,56.5788887026016
9680,강동구,동남로85길,외국어학원,35837489.75,-51.53131602918701
9681,강동구,동남로85길,일반교습학원,54718444.166666664,-1.2797611981322632
9682,강동구,동남로85길,커피-음료,20539403.55,-25.731161611207412
9683,강동구,동남로85길,호프-간이주점,143744929.3333333,-28.574721318633493
9684,강동구,동남로85길,분식전문점,104219858.46666667,-92.06839466224498
9685,강동구,동남로85길,제과점,124969379.5,39.76661218838811
9686,강동구,동남로85길,양식음식점,54105271.0,-43.74462794946541
9687,강동구,동남로85길,중식음식점,151620849.0,-10.250480789749446
9688,강동구,동남로85길,한식음식점,101245330.40666667,2.8571044975647766
9689,강동구,동남로85길,청과상,336647337.0,272.711918574312
9690,강동구,동남로85길,핸드폰,273814795.0,-87.24620267505998
9691,강동구,동남로85길,치킨전문점,34909736.83333333,-74.08038514717916
9692,강동구,동남로82길,반찬가게,1000000.0,409.34027120202165
9693,강동구,동남로82길,육류판매,0.0,0.0
9694,강동구,동남로82길,미곡판매,702096488.3333335,77.44206530214493
9695,강동구,동남로82길,편의점,849366260.0,-6.592750340706971
9696,강동구,동남로82길,슈퍼마켓,289891969.5,114.08261848499856
9697,강동구,동남로82길,노래방,123023264.0,-94.87535056784057
9698,강동구,동남로82길,세탁소,100462537.0,21.340367902514743
9699,강동구,동남로82길,미용실,22406931.8,63.344767562806936
9700,강동구,동남로82길,일반의원,591739307.0,3.7023530025528544
9701,강동구,동남로82길,스포츠 강습,52882346.0,117.8634627896191
9702,강동구,동남로82길,예술학원,11046156.5,119.81240189599578
9703,강동구,동남로82길,일반교습학원,81144188.16666667,121.68896696645527
9704,강동구,동남로82길,커피-음료,15306586.0,-2.0029678727836426
9705,강동구,동남로82길,호프-간이주점,21807060.35,-7.255000557651968
9706,강동구,동남로82길,분식전문점,17916806.0,-33.02377667090887
9707,강동구,동남로82길,치킨전문점,202094469.5,6.028029835159202
9708,강동구,동남로82길,중식음식점,467795969.0,2.9791650470592117
9709,강동구,동남로82길,한식음식점,154600983.44444445,21.490954012912212
9710,강동구,동남로65길,화초,24233989.5,-61.49262794720614
9711,강동구,동남로65길,화장품,6648906.2,147.61540376871812
9712,강동구,동남로65길,문구,4490896.666666666,38.61991925888594
9713,강동구,동남로65길,의약품,248312838.0,-7.873695600063982
9714,강동구,동남로65길,일반의류,3145138.4,94.67052477661424
9715,강동구,동남로65길,미곡판매,163828441.0,256.8066731996829
9716,강동구,동남로65길,슈퍼마켓,106093319.5,-38.6192286122219
9717,강동구,동남로65길,세탁소,12583286.333333334,86.44734374221738
9718,강동구,동남로65길,네일숍,14455445.5,-29.246573549047667
9719,강동구,동남로65길,미용실,33037920.866666667,-19.442237782626577
9720,강동구,동남로65길,자동차수리,571567030.0,8.15208349228962
9721,강동구,동남로65길,일반의원,91546411.0,-55.09599751904346
9722,강동구,동남로65길,스포츠 강습,80340159.0,-24.14661141011682
9723,강동구,동남로65길,예술학원,46700837.44444445,-47.46316337172893
9724,강동구,동남로65길,외국어학원,57789052.95658263,26.729770193977814
9725,강동구,동남로65길,일반교습학원,117436650.41436926,-53.06981233362229
9726,강동구,동남로65길,커피-음료,41267287.38888889,14.188649865663777
9727,강동구,동남로65길,호프-간이주점,81741830.8,-28.822049776148532
9728,강동구,동남로65길,분식전문점,135359619.5,3.7067590899958276
9729,강동구,동남로65길,치킨전문점,129556378.5,-45.408505481907504
9730,강동구,동남로65길,패스트푸드점,38803449.4,50.971736131912415
9731,강동구,동남로65길,제과점,76857878.86666667,-14.676652239608217
9732,강동구,동남로65길,양식음식점,128117616.5,-52.2011018679855
9733,강동구,동남로65길,한식음식점,258379446.53044873,-16.36190880777184
9734,강동구,동남로65길,서적,762849016.5,-55.91046495109429
9735,강동구,동남로65길,편의점,310975170.1666667,-79.36818837769869
9736,강동구,구천면로42길,인테리어,16498056.75,-84.64342344873002
9737,강동구,구천면로42길,철물점,50546793.75,86.23267880368772
9738,강동구,구천면로42길,가전제품,215733975.0,25.42331035248388
9739,강동구,구천면로42길,운동/경기용품,154568435.0,16.45327197626088
9740,강동구,구천면로42길,의약품,111209491.0,89.12317918218034
9741,강동구,구천면로42길,반찬가게,0.0,0.0
9742,강동구,구천면로42길,편의점,554772445.8,18.809525921844198
9743,강동구,구천면로42길,슈퍼마켓,50609236.03333333,-0.34252038478869906
9744,강동구,구천면로42길,노래방,48704570.0,-43.033214336970836
9745,강동구,구천면로42길,세탁소,37137296.0,-87.19618224223971
9746,강동구,구천면로42길,미용실,9167163.638888888,-35.30954979996176
9747,강동구,구천면로42길,자동차수리,53758714.083333336,-1.030979056668258
9748,강동구,구천면로42길,당구장,53419112.0,33.63838801114224
9749,강동구,구천면로42길,한의원,81078964.5,-32.4065275895328
9750,강동구,구천면로42길,치과의원,367495911.0,1.077284095278003
9751,강동구,구천면로42길,일반교습학원,301681456.5,-57.55697964153789
9752,강동구,구천면로42길,커피-음료,58174426.86666667,-42.02623757496078
9753,강동구,구천면로42길,호프-간이주점,27611555.0,-67.76788290954552
9754,강동구,구천면로42길,분식전문점,180899307.66666666,-48.70818774996491
9755,강동구,구천면로42길,치킨전문점,93106768.6,40.91314197260085
9756,강동구,구천면로42길,패스트푸드점,85726498.0,-74.03068282730193
9757,강동구,구천면로42길,한식음식점,86696255.81969696,-47.92492647868638
9758,강동구,구천면로41길,인테리어,5451610.25,-66.44316236656866
9759,강동구,구천면로41길,애완동물,60710229.5,53.07982405172754
9760,강동구,구천면로41길,섬유제품,11349877.0,39.218504306258126
9761,강동구,구천면로41길,화장품,14025563.857142858,-1.0605715703999152
9762,강동구,구천면로41길,의약품,512205261.75,20.45481464964014
9763,강동구,구천면로41길,시계및귀금속,8152401.0,127.29147145951633
9764,강동구,구천면로41길,안경,90580897.0,-17.866385226898345
9765,강동구,구천면로41길,육류판매,366378040.4166666,4.3925712355370194
9766,강동구,구천면로41길,편의점,210788535.25,75.81782928938458
9767,강동구,구천면로41길,슈퍼마켓,474570954.2619047,6.772235588987826
9768,강동구,구천면로41길,노래방,35597152.0,-68.32871348809027
9769,강동구,구천면로41길,세탁소,126871299.0,-47.96848550172618
9770,강동구,구천면로41길,피부관리실,1228150.8,119.55186254135279
9771,강동구,구천면로41길,네일숍,16835523.0,-72.28459430693064
9772,강동구,구천면로41길,미용실,26808345.489177488,0.43070592734395063
9773,강동구,구천면로41길,당구장,0.0,0.0
9774,강동구,구천면로41길,한의원,382465025.5,-2.9711758572288005
9775,강동구,구천면로41길,치과의원,1152904479.0,4.844655044487851
9776,강동구,구천면로41길,일반의원,418375453.25,-30.571676315238037
9777,강동구,구천면로41길,예술학원,182388173.75,-60.52404124146234
9778,강동구,구천면로41길,일반교습학원,33996902.04166667,0.8029717668551939
9779,강동구,구천면로41길,커피-음료,29122333.285714284,77.13539627420411
9780,강동구,구천면로41길,호프-간이주점,104013695.52710623,-34.009729349131504
9781,강동구,구천면로41길,분식전문점,1363078.7321428573,99.27170110849588
9782,강동구,구천면로41길,패스트푸드점,102673910.5,-24.800670922791696
9783,강동구,구천면로41길,중식음식점,245300421.33333337,-54.51958056427527
9784,강동구,구천면로41길,한식음식점,78691841.10832512,-29.313822405792706
9785,강동구,구천면로36길,철물점,168142760.7083333,10.556475415974887
9786,강동구,구천면로36길,섬유제품,204143561.0,-36.05041625584262
9787,강동구,구천면로36길,문구,49682528.0,-13.682093632594544
9788,강동구,구천면로36길,일반의류,14464074.0,-64.55139586997873
9789,강동구,구천면로36길,육류판매,717642602.5,81.21297697066416
9790,강동구,구천면로36길,미곡판매,141676339.0,-95.5616839685089
9791,강동구,구천면로36길,편의점,252568702.0,75.81782928938458
9792,강동구,구천면로36길,슈퍼마켓,316796469.75,105.52076394047845
9793,강동구,구천면로36길,노래방,34341488.5,-61.89288504486344
9794,강동구,구천면로36길,미용실,31344512.800000004,34.07223287402459
9795,강동구,구천면로36길,한의원,332900353.0,-15.757525946510484
9796,강동구,구천면로36길,스포츠 강습,76108157.5,117.8634627896191
9797,강동구,구천면로36길,예술학원,3689038.6666666665,119.81240189599578
9798,강동구,구천면로36길,호프-간이주점,67880039.45,-46.83638935193285
9799,강동구,구천면로36길,분식전문점,19452792.3,-37.76293124839902
9800,강동구,구천면로36길,치킨전문점,65390587.0,-46.22102566536067
9801,강동구,구천면로36길,패스트푸드점,25285083.5,-17.805956622607155
9802,강동구,구천면로36길,제과점,11240243.166666668,76.53369865559995
9803,강동구,구천면로36길,한식음식점,34181050.31776136,-3.965030227562977
9804,강동구,구천면로36길,의약품,14688802.0,-75.61818860380853
9805,강동구,구천면로36길,반찬가게,31099167.5,-45.91525560933424
9806,강동구,고덕로61길,문구,43915437.0,2.7829143542394945
9807,강동구,고덕로61길,서적,71476260.0,1.1041022571690178
9808,강동구,고덕로61길,의료기기,0.0,0.0
9809,강동구,고덕로61길,의약품,524929947.0,-25.170808204369166
9810,강동구,고덕로61길,안경,12166776.0,44.96330648837624
9811,강동구,고덕로61길,슈퍼마켓,0.0,0.0
9812,강동구,고덕로61길,미용실,21335524.0,42.06234517605475
9813,강동구,고덕로61길,자동차수리,27655592.0,-31.39755062918198
9814,강동구,고덕로61길,한의원,265148074.0,-43.00434801574309
9815,강동구,고덕로61길,일반의원,644359292.0,-23.17648280301357
9816,강동구,고덕로61길,스포츠 강습,64982361.75,-82.38136481704592
9817,강동구,고덕로61길,예술학원,147026615.0,-44.9040579036206
9818,강동구,고덕로61길,외국어학원,39630943.333333336,-62.54319857881993
9819,강동구,고덕로61길,일반교습학원,29729300.156746034,76.71881451295613
9820,강동구,고덕로61길,커피-음료,0.0,0.0
9821,강동구,고덕로61길,호프-간이주점,80005628.66666667,-3.0552496210620887
9822,강동구,고덕로61길,분식전문점,151842423.5,-36.82903753837938
9823,강동구,고덕로61길,치킨전문점,300634879.3333334,-56.024245159719435
9824,강동구,고덕로61길,한식음식점,480268625.0833333,-22.88765397994929
9825,강동구,고덕로61길,노래방,22996298.0,-42.26637696206581
9826,강동구,고덕로61길,운동/경기용품,54802028.333333336,-87.81794846583689
9827,강동구,고덕로61길,육류판매,31571305.333333332,20.875901699598188
9828,강동구,고덕로25길,자전거 및 기타운송장비,711765509.0,-91.49072120885813
9829,강동구,고덕로25길,문구,113901632.0,-55.38210930404696
9830,강동구,고덕로25길,일반의류,132866575.0,-51.88305711952009
9831,강동구,고덕로25길,수산물판매,173702410.0,71.53789230673311
9832,강동구,고덕로25길,컴퓨터및주변장치판매,307753239.1875,67.2063153919494
9833,강동구,고덕로25길,편의점,597264835.0,-54.39046281705167
9834,강동구,고덕로25길,슈퍼마켓,1244697103.6855392,-1.4257874681537288
9835,강동구,고덕로25길,미용실,2225809.0,66.46587108492423
9836,강동구,고덕로25길,자동차미용,71276812.0,-28.302706636205897
9837,강동구,고덕로25길,자동차수리,220406084.0,-17.08342951186411
9838,강동구,고덕로25길,골프연습장,176712888.0,-23.66236694632029
9839,강동구,고덕로25길,스포츠 강습,91457663.0,-58.543776698077224
9840,강동구,고덕로25길,예술학원,76173955.0,7.867139102860037
9841,강동구,고덕로25길,커피-음료,158758407.66666666,7.845209281441029
9842,강동구,고덕로25길,분식전문점,143663322.5,-49.78559297902915
9843,강동구,고덕로25길,치킨전문점,135299691.66666666,-11.529387446867176
9844,강동구,고덕로25길,한식음식점,197368871.6825397,-15.52567422535121
9845,강동구,고덕로10길,화장품,53870826.35,-15.530005602002433
9846,강동구,고덕로10길,의약품,483226888.8,27.748669063715397
9847,강동구,고덕로10길,시계및귀금속,27059291.0,9.152808179637816
9848,강동구,고덕로10길,안경,245731876.20000002,-19.752442194554817
9849,강동구,고덕로10길,일반의류,86324852.53113553,-28.602339970938033
9850,강동구,고덕로10길,반찬가게,158705815.66666666,-13.885894733868028
9851,강동구,고덕로10길,육류판매,275783482.0,11.402662977473028
9852,강동구,고덕로10길,편의점,1336166540.0,19.260358817247436
9853,강동구,고덕로10길,슈퍼마켓,109987141.66666667,-9.922717416350807
9854,강동구,고덕로10길,노래방,103035863.91666667,-51.961526979163295
9855,강동구,고덕로10길,여관,114643598.25,40.93852365506585
9856,강동구,고덕로10길,세탁소,0.0,0.0
9857,강동구,고덕로10길,피부관리실,76743594.33333334,-79.7408889496762
9858,강동구,고덕로10길,미용실,41569256.345454544,-17.33385361906396
9859,강동구,고덕로10길,자동차수리,143810417.5,-34.77713949338893
9860,강동구,고덕로10길,스포츠클럽,150435617.5,-46.04195113567437
9861,강동구,고덕로10길,당구장,25269805.666666664,-59.02376745622512
9862,강동구,고덕로10길,한의원,117098273.0,67.24659362749395
9863,강동구,고덕로10길,치과의원,628924126.2,11.73898943042326
9864,강동구,고덕로10길,일반의원,470583384.0,-9.372550788292742
9865,강동구,고덕로10길,커피-음료,92428756.30357143,-41.98584661653722
9866,강동구,고덕로10길,호프-간이주점,113339501.8888889,-46.244426811918316
9867,강동구,고덕로10길,분식전문점,136064130.86349207,13.49730816249783
9868,강동구,고덕로10길,치킨전문점,465293166.1589285,-39.05307846505066
9869,강동구,고덕로10길,제과점,264746885.5,-5.292313526888819
9870,강동구,고덕로10길,일식음식점,228847263.5,-45.2560459973922
9871,강동구,고덕로10길,중식음식점,432198940.0,-69.5585828291635
9872,강동구,고덕로10길,한식음식점,165544025.6,14.541662790809767
9873,강동구,고덕로10길,예술학원,10955079.0,-64.98138443364945
9874,강동구,고덕로10길,일반교습학원,58000000.0,14.555741379310348
9875,강동구,고덕로10길,PC방,1061254462.4375,-73.73187441212596
9876,강동구,강동대로53길,화초,66043966.5,17.400331086009686
9877,강동구,강동대로53길,운동/경기용품,586534893.5,-31.71635985540901
9878,강동구,강동대로53길,의료기기,544208491.6666667,182.30159188122875
9879,강동구,강동대로53길,반찬가게,131447683.75,-45.45790374187556
9880,강동구,강동대로53길,편의점,1016575730.0,-4.5981354974901905
9881,강동구,강동대로53길,슈퍼마켓,980746.0,133.29014846983557
9882,강동구,강동대로53길,노래방,87003423.75,-60.3913096093253
9883,강동구,강동대로53길,고시원,385419985.25,-82.35690867044887
9884,강동구,강동대로53길,세탁소,13476793.75,-36.003461505819956
9885,강동구,강동대로53길,피부관리실,131874650.51934525,-20.119635076136177
9886,강동구,강동대로53길,네일숍,28563807.0,-23.40310589551315
9887,강동구,강동대로53길,미용실,33705696.666666664,-21.042981689181644
9888,강동구,강동대로53길,자동차수리,79136016.28571428,-78.4225226370379
9889,강동구,강동대로53길,스포츠클럽,46606406.0,30.271246403337784
9890,강동구,강동대로53길,당구장,12844530.75,-27.95974530508508
9891,강동구,강동대로53길,스포츠 강습,618790.8,117.8634627896191
9892,강동구,강동대로53길,외국어학원,64448340.333333336,-95.62736709935758
9893,강동구,강동대로53길,일반교습학원,152102201.35865384,132.96994630453594
9894,강동구,강동대로53길,커피-음료,63527350.16766918,-16.882981042205046
9895,강동구,강동대로53길,호프-간이주점,195041511.35614035,-28.119799288604284
9896,강동구,강동대로53길,분식전문점,85332705.15,55.882996499673595
9897,강동구,강동대로53길,치킨전문점,265487793.5,-35.478315691376594
9898,강동구,강동대로53길,제과점,161260263.66666666,36.640312678309726
9899,강동구,강동대로53길,양식음식점,57009400.333333336,-69.6365157422753
9900,강동구,강동대로53길,일식음식점,698824905.6875,-21.06509285580674
9901,강동구,강동대로53길,중식음식점,102744562.16666667,-11.291485981043152
9902,강동구,강동대로53길,한식음식점,209584433.2037736,-39.62255116646006
9903,강동구,강동대로53길,일반의류,8181388.0,-22.96392128083889
9904,서초구,양재시장,의약품,242640988.3333333,11.687737863854892
9905,서초구,양재시장,안경,318142213.0,-33.83540932369135
9906,서초구,양재시장,육류판매,1072871507.8203125,-11.048936890974474
9907,서초구,양재시장,편의점,1298826562.0,-5.564567673200997
9908,서초구,양재시장,노래방,185174934.30952382,-77.0788286447811
9909,서초구,양재시장,여관,269882286.0,-47.60963655836233
9910,서초구,양재시장,당구장,33870874.0,-63.729279616463394
9911,서초구,양재시장,한의원,307333038.0,-6.112429734937891
9912,서초구,양재시장,호프-간이주점,178645750.85714287,-64.15992777009444
9913,서초구,양재시장,제과점,924038892.875,-2.407111991876832
9914,서초구,양재시장,일식음식점,288817880.0,1.728197714075037
9915,서초구,양재시장,한식음식점,292377897.5625,-26.344892201490012
9916,서초구,남부종합시장,철물점,26863068.0,-1.198418587184463
9917,서초구,남부종합시장,화초,8239100.3,50.617464870527186
9918,서초구,남부종합시장,시계및귀금속,15151795.0,-78.58443834542376
9919,서초구,남부종합시장,반찬가게,60133317.66666667,334.3576170443902
9920,서초구,남부종합시장,가전제품수리,31206788.0,20.249100932784245
9921,서초구,남부종합시장,분식전문점,14004894.2,99.27170110849588
9922,서초구,남부종합시장,한식음식점,75847523.5,46.70793053353542
9923,서초구,남부종합시장,일반의류,7584922.0,52.657443280234105
9924,서초구,강남구 신사역_1,가구,740058068.8125,49.121434987149854
9925,서초구,강남구 신사역_1,화장품,65690673.24853802,149.30364912268968
9926,서초구,강남구 신사역_1,서적,243113735.0,126.72222566465587
9927,서초구,강남구 신사역_1,의약품,274946134.7619048,-34.3935959530622
9928,서초구,강남구 신사역_1,일반의류,7950239.0,-18.443580752729574
9929,서초구,강남구 신사역_1,반찬가게,247651483.66666666,-96.76066987113319
9930,서초구,강남구 신사역_1,편의점,1473260627.3333333,-9.230880887166819
9931,서초구,강남구 신사역_1,슈퍼마켓,151281596.2,-49.74027459836299
9932,서초구,강남구 신사역_1,노래방,106647948.16666666,-79.01579866150543
9933,서초구,강남구 신사역_1,여관,374107019.52505827,-37.6131745713296
9934,서초구,강남구 신사역_1,미용실,23149838.416666664,-31.96553263816439
9935,서초구,강남구 신사역_1,자동차미용,215539411.0,26.509396464853467
9936,서초구,강남구 신사역_1,골프연습장,431285053.35714287,-28.395052739222095
9937,서초구,강남구 신사역_1,당구장,27189681.666666664,101.67269826967113
9938,서초구,강남구 신사역_1,한의원,706680819.1666666,0.47072500669483475
9939,서초구,강남구 신사역_1,치과의원,1359794028.6874995,-34.345618783771684
9940,서초구,강남구 신사역_1,일반의원,805727004.2125,64.10539215524393
9941,서초구,강남구 신사역_1,예술학원,251914313.17559522,-21.791539527248474
9942,서초구,강남구 신사역_1,일반교습학원,84327363.25,-56.51866102114053
9943,서초구,강남구 신사역_1,커피-음료,191587987.14999998,-38.56492792116063
9944,서초구,강남구 신사역_1,호프-간이주점,185875749.46749085,-57.437873647960494
9945,서초구,강남구 신사역_1,분식전문점,295676295.3863636,-30.424135554883378
9946,서초구,강남구 신사역_1,치킨전문점,405438597.0,-30.055534183302342
9947,서초구,강남구 신사역_1,패스트푸드점,0.0,0.0
9948,서초구,강남구 신사역_1,일식음식점,365672917.66190475,-35.37074593571394
9949,서초구,강남구 신사역_1,중식음식점,7295389.333333333,67.68385034186576
9950,서초구,강남구 신사역_1,한식음식점,276579996.5368421,-16.620719906695484
9951,서초구,강남구 신사역_1,세탁소,1071457.0,10.13983762297508
9952,서초구,강남구 신사역_1,스포츠클럽,404310408.0,-85.25085841965266
9953,서초구,강남구 신사역_1,네일숍,38631837.0,-81.96315903900712
9954,서초구,강남구 논현역_4,조명용품,11350163.0,-2.317722955461818
9955,서초구,강남구 논현역_4,화초,7092841.283333333,61.84826420654176
9956,서초구,강남구 논현역_4,운동/경기용품,0.0,0.0
9957,서초구,강남구 논현역_4,화장품,233340046.37880343,-33.94800816928185
9958,서초구,강남구 논현역_4,문구,445338000.3333333,-35.443117298588845
9959,서초구,강남구 논현역_4,의약품,234815568.15555558,43.574419994252565
9960,서초구,강남구 논현역_4,신발,132361149.5,-76.95629083870011
9961,서초구,강남구 논현역_4,일반의류,119548854.53333333,-83.29798302462643
9962,서초구,강남구 논현역_4,육류판매,0.0,0.0
9963,서초구,강남구 논현역_4,편의점,1363626910.4796536,4.176929560616529
9964,서초구,강남구 논현역_4,슈퍼마켓,318705261.07142854,-32.79620747812402
9965,서초구,강남구 논현역_4,노래방,148118892.6666667,-75.37841651307224
9966,서초구,강남구 논현역_4,고시원,378868439.0,-67.7419354796138
9967,서초구,강남구 논현역_4,세탁소,23521090.75,32.71880046634317
9968,서초구,강남구 논현역_4,피부관리실,80931713.09920634,-65.59179222093584
9969,서초구,강남구 논현역_4,네일숍,18019937.0,-54.17982315920417
9970,서초구,강남구 논현역_4,미용실,51414589.74444445,-17.6424966823335
9971,서초구,강남구 논현역_4,PC방,57462080.9,-33.9574820665199
9972,서초구,강남구 논현역_4,골프연습장,0.0,0.0
9973,서초구,강남구 논현역_4,당구장,82196706.33333334,-90.53813374817342
9974,서초구,강남구 논현역_4,한의원,432267615.53333336,-69.79606597664913
9975,서초구,강남구 논현역_4,치과의원,1186908642.2,2.5028462759304944
9976,서초구,강남구 논현역_4,일반의원,553399662.1567237,35.79527549319829
9977,서초구,강남구 논현역_4,스포츠 강습,164666309.6666667,-39.569666480997576
9978,서초구,강남구 논현역_4,예술학원,163972873.61309522,20.152987322779097
9979,서초구,강남구 논현역_4,외국어학원,7784420.285714285,24.201006349520142
9980,서초구,강남구 논현역_4,일반교습학원,162211898.5059524,-33.58975059921232
9981,서초구,강남구 논현역_4,커피-음료,165162415.20499107,10.476569774384132
9982,서초구,강남구 논현역_4,호프-간이주점,135985958.11680672,-53.588867423938794
9983,서초구,강남구 논현역_4,분식전문점,91397842.69099462,-61.7147596158274
9984,서초구,강남구 논현역_4,치킨전문점,129806850.80000001,-69.77405601010302
9985,서초구,강남구 논현역_4,패스트푸드점,687021995.5954862,-73.35656538555577
9986,서초구,강남구 논현역_4,양식음식점,144120096.10375816,-45.199746765701654
9987,서초구,강남구 논현역_4,일식음식점,210767562.16363633,-30.468162603070965
9988,서초구,강남구 논현역_4,중식음식점,343855030.7083333,26.44288616396915
9989,서초구,강남구 논현역_4,한식음식점,344827082.39232796,-23.07323068638732
9990,서초구,강남구 논현역_4,전자상거래업,163628.1343873518,-77.63101527864046
9991,서초구,강남구 논현역_4,철물점,0.0,0.0
9992,서초구,강남구 논현역_1,조명용품,8886261.0,-20.776426665838414
9993,서초구,강남구 논현역_1,가구,100860149.33333333,166.8988811816997
9994,서초구,강남구 논현역_1,화초,1305857.4666666666,117.98438037973762
9995,서초구,강남구 논현역_1,운동/경기용품,341874830.2087912,7.537203877260708
9996,서초구,강남구 논현역_1,화장품,119118371.82153845,-68.35579253133787
9997,서초구,강남구 논현역_1,문구,709979358.0,17.344984222062408
9998,서초구,강남구 논현역_1,서적,166662512.0,6.143483344752838
9999,서초구,강남구 논현역_1,의료기기,117790733.33333333,77.25636552620722
10000,서초구,강남구 논현역_1,의약품,915476690.8141024,-9.501290247152767
10001,서초구,강남구 논현역_1,안경,614807261.0,-54.07605229958401
10002,서초구,강남구 논현역_1,일반의류,287414687.56410253,-16.648055392190557
10003,서초구,강남구 논현역_1,반찬가게,5181916.375,-11.461839664067725
10004,서초구,강남구 논현역_1,핸드폰,311368710.7916667,-15.011876793036492
10005,서초구,강남구 논현역_1,편의점,858709692.2272727,10.573429423641073
10006,서초구,강남구 논현역_1,슈퍼마켓,1244697103.6855392,-52.86170677802175
10007,서초구,강남구 논현역_1,노래방,63041228.25274725,-61.81002491399398
10008,서초구,강남구 논현역_1,고시원,148104522.16666666,-96.28499162330085
10009,서초구,강남구 논현역_1,여관,374107019.52505827,-37.6131745713296
10010,서초구,강남구 논현역_1,세탁소,28784028.8,-10.565088094964665
10011,서초구,강남구 논현역_1,피부관리실,94248640.73333332,-61.42304293660493
10012,서초구,강남구 논현역_1,네일숍,4557084.0,-42.628847745619794
10013,서초구,강남구 논현역_1,미용실,137791004.125,-8.51678309874832
10014,서초구,강남구 논현역_1,자동차수리,133437747.0,44.20584004614528
10015,서초구,강남구 논현역_1,PC방,583641704.9444444,-36.279523138434435
10016,서초구,강남구 논현역_1,골프연습장,431285053.35714287,6.112276135622906
10017,서초구,강남구 논현역_1,당구장,51060079.199999996,-45.23297057478908
10018,서초구,강남구 논현역_1,한의원,261164851.90909088,-31.119601927272228
10019,서초구,강남구 논현역_1,치과의원,1064726612.3846153,29.812865917921926
10020,서초구,강남구 논현역_1,일반의원,1285523713.9970477,-7.45933088442581
10021,서초구,강남구 논현역_1,스포츠 강습,34175816.984126985,53.91302707676448
10022,서초구,강남구 논현역_1,예술학원,78233384.42857143,20.761448355326493
10023,서초구,강남구 논현역_1,커피-음료,109819601.6655607,-7.071649037950863
10024,서초구,강남구 논현역_1,호프-간이주점,230447263.6859606,-62.45625771355548
10025,서초구,강남구 논현역_1,분식전문점,180082159.91133004,-19.508269805479486
10026,서초구,강남구 논현역_1,치킨전문점,231806833.20000002,-14.106910860972278
10027,서초구,강남구 논현역_1,패스트푸드점,624845048.138889,-72.34342577976419
10028,서초구,강남구 논현역_1,제과점,203024515.6,-52.220627906278324
10029,서초구,강남구 논현역_1,양식음식점,72201402.51648352,-50.982505885937506
10030,서초구,강남구 논현역_1,일식음식점,130132338.31118882,-13.668404788980055
10031,서초구,강남구 논현역_1,중식음식점,513383399.0555556,-28.728630362197435
10032,서초구,강남구 논현역_1,한식음식점,183294279.44737628,1.5606197732925438
10033,서초구,강남구 논현역_1,스포츠클럽,803366693.625,-87.87395057495301
10034,서초구,고속터미널역,조명용품,0.0,0.0
10035,서초구,고속터미널역,인테리어,161087094.7083333,26.03670698612268
10036,서초구,고속터미널역,화초,186012657.2516234,-0.41759301522833425
10037,서초구,고속터미널역,섬유제품,142641873.62499613,-40.65917624835668
10038,서초구,고속터미널역,화장품,405308686.83412695,-76.15381041778495
10039,서초구,고속터미널역,문구,106589625.42857143,-22.60034720237809
10040,서초구,고속터미널역,의약품,963116436.7142857,-14.818270622281787
10041,서초구,고속터미널역,시계및귀금속,308799057.5,-12.3201890561146
10042,서초구,고속터미널역,안경,755002873.1666665,-8.045262650710171
