,기준_년_코드,기준_분기_코드,서비스_업종_코드_명,상권_코드_명,분기당_매출_금액,점포수,시군구_명,매출/점포수
137753,2021,3,골프연습장,강남구 신사역_1,78719287.0,1,서초구,308821435.0
137754,2021,3,당구장,강남구 신사역_1,42865254.0,3,서초구,64622498.666666664
137755,2021,3,한의원,강남구 신사역_1,375491440.0,2,서초구,710007342.5
137756,2021,3,치과의원,강남구 신사역_1,866949816.0,4,서초구,892764355.35
137757,2021,3,일반의원,강남구 신사역_1,11027329851.0,18,서초구,1487109108.5103788
137758,2021,3,예술학원,강남구 신사역_1,724087593.0,9,서초구,197018306.0451389
137759,2021,3,일반교습학원,강남구 신사역_1,60000000.0,6,서초구,36666666.666666664
137760,2021,3,커피-음료,강남구 신사역_1,117530604.0,5,서초구,117702218.0
137761,2021,3,호프-간이주점,강남구 신사역_1,210219339.0,13,서초구,79112671.34615386
137762,2021,3,분식전문점,강남구 신사역_1,552677411.0,13,서초구,205719338.47435898
137763,2021,3,치킨전문점,강남구 신사역_1,69836778.0,1,서초구,283581860.8863636
137764,2021,3,패스트푸드점,강남구 신사역_1,63697819.0,1,서초구,111077105.0
137765,2021,3,일식음식점,강남구 신사역_1,117044908.0,6,서초구,236331679.0
137766,2021,3,중식음식점,강남구 신사역_1,18114210.0,4,서초구,28290477.0
137767,2021,3,한식음식점,강남구 신사역_1,2259822200.0,40,서초구,230610409.9945055
137776,2021,2,세탁소,강남구 신사역_1,786734.0,1,서초구,1180101.0
137779,2021,2,스포츠클럽,강남구 신사역_1,31548175.0,2,서초구,59632314.5
137805,2021,1,네일숍,강남구 신사역_1,5066361.0,2,서초구,6967963.0
138173,2021,3,가구,서울 동작구 노량진1동_1,984697460.0,8,동작구,383109782.35714287
138174,2021,3,화장품,서울 동작구 노량진1동_1,49156729.0,3,동작구,94184847.33333333
138175,2021,3,서적,서울 동작구 노량진1동_1,6571274.0,3,동작구,10487733.0
138176,2021,3,의약품,서울 동작구 노량진1동_1,75269672.0,1,동작구,360721084.0
138177,2021,3,안경,서울 동작구 노량진1동_1,349799519.0,3,동작구,401359525.00000006
138178,2021,3,신발,서울 동작구 노량진1동_1,1724730702.0,5,동작구,195601055.65137106
138179,2021,3,청과상,서울 동작구 노량진1동_1,2649820738.0,10,동작구,1214662312.9
138180,2021,3,수산물판매,서울 동작구 노량진1동_1,208752256515.0,106,동작구,1058539333.0482143
138181,2021,3,편의점,서울 동작구 노량진1동_1,112060604.0,1,동작구,445238743.0
138182,2021,3,슈퍼마켓,서울 동작구 노량진1동_1,16313800.0,4,동작구,16003615.833333332
138183,2021,3,미용실,서울 동작구 노량진1동_1,30551401.0,1,동작구,106241437.5
138184,2021,3,일반의원,서울 동작구 노량진1동_1,160542336.0,1,동작구,525898799.0
138185,2021,3,예술학원,서울 동작구 노량진1동_1,100867607.0,2,동작구,197018306.0451389
138186,2021,3,일반교습학원,서울 동작구 노량진1동_1,2801048379.0,7,동작구,430781019.927922
138187,2021,3,커피-음료,서울 동작구 노량진1동_1,359442664.0,5,동작구,256095359.39999998
138188,2021,3,패스트푸드점,서울 동작구 노량진1동_1,258070811.0,4,동작구,297677426.4166667
138189,2021,3,제과점,서울 동작구 노량진1동_1,344457635.0,3,동작구,454549485.3333334
138190,2021,3,한식음식점,서울 동작구 노량진1동_1,687953082.0,7,동작구,431028519.6599479
138206,2021,2,분식전문점,서울 동작구 노량진1동_1,2014571.0,4,동작구,3243168.0
138295,2020,4,외국어학원,서울 동작구 노량진1동_1,822115117.0,1,동작구,478050304.61041665
138479,2021,3,조명용품,서울 강남구 학동역_3,3715310562.0,7,강남구,729674124.9348214
138480,2021,3,운동/경기용품,서울 강남구 학동역_3,53173776.0,6,강남구,119824454.58571428
138481,2021,3,화장품,서울 강남구 학동역_3,229962.0,13,강남구,79602.30769230769
138482,2021,3,의약품,서울 강남구 학동역_3,1155486105.0,6,강남구,761837793.2666667
138483,2021,3,일반의류,서울 강남구 학동역_3,1889085153.0,14,강남구,239565731.17313933
138484,2021,3,편의점,서울 강남구 학동역_3,530358021.0,5,강남구,407697864.79999995
138485,2021,3,노래방,서울 강남구 학동역_3,1317568.0,1,강남구,24262762.0
138486,2021,3,피부관리실,서울 강남구 학동역_3,21893150.0,5,강남구,6247891.2
138487,2021,3,미용실,서울 강남구 학동역_3,4266298.0,1,강남구,12790921.0
138488,2021,3,스포츠클럽,서울 강남구 학동역_3,53542563.0,2,강남구,58502563.5
138489,2021,3,골프연습장,서울 강남구 학동역_3,96298587.0,4,강남구,88288808.0
138490,2021,3,당구장,서울 강남구 학동역_3,728812.0,1,강남구,7857040.0
138491,2021,3,치과의원,서울 강남구 학동역_3,1578343121.0,7,강남구,917617305.1428571
138492,2021,3,일반의원,서울 강남구 학동역_3,88756159.0,7,강남구,47675337.85714286
138493,2021,3,스포츠 강습,서울 강남구 학동역_3,13065762.0,3,강남구,52711972.33333333
138494,2021,3,예술학원,서울 강남구 학동역_3,229466344.0,3,강남구,197018306.0451389
138495,2021,3,커피-음료,서울 강남구 학동역_3,910913529.0,16,강남구,225264267.52941176
138496,2021,3,호프-간이주점,서울 강남구 학동역_3,63581471.0,3,강남구,108714202.33333333
138497,2021,3,분식전문점,서울 강남구 학동역_3,721676458.0,13,강남구,245474954.10329673
138498,2021,3,제과점,서울 강남구 학동역_3,168997398.0,2,강남구,415445757.3333334
138499,2021,3,양식음식점,서울 강남구 학동역_3,173987189.0,6,강남구,153971983.54761904
138500,2021,3,일식음식점,서울 강남구 학동역_3,57307055.0,5,강남구,50930246.2
138501,2021,3,중식음식점,서울 강남구 학동역_3,328836183.0,4,강남구,425035196.75
138502,2021,3,한식음식점,서울 강남구 학동역_3,1328511332.0,20,강남구,265678095.43454543
138874,2021,3,철물점,서울 강남구 강남구청역_1,41863153.0,4,강남구,44601424.583333336
138875,2021,3,가구,서울 강남구 강남구청역_1,1325174940.0,4,강남구,1103585211.9513888
138876,2021,3,운동/경기용품,서울 강남구 강남구청역_1,633680387.0,11,강남구,94171252.02575758
138877,2021,3,화장품,서울 강남구 강남구청역_1,190660233.0,30,강남구,44792262.3932859
138878,2021,3,문구,서울 강남구 강남구청역_1,23559814.0,3,강남구,31668595.666666664
138879,2021,3,의료기기,서울 강남구 강남구청역_1,225523171.0,3,강남구,227462002.3333333
138880,2021,3,의약품,서울 강남구 강남구청역_1,1143940835.0,12,강남구,377728326.0
138881,2021,3,일반의류,서울 강남구 강남구청역_1,133295855.0,17,강남구,39371961.63916409
138882,2021,3,반찬가게,서울 강남구 강남구청역_1,561000000.0,6,강남구,392700000.0
138883,2021,3,컴퓨터및주변장치판매,서울 강남구 강남구청역_1,648810.0,7,강남구,5570399.571428571
138884,2021,3,편의점,서울 강남구 강남구청역_1,840671138.0,5,강남구,653038941.0
138885,2021,3,슈퍼마켓,서울 강남구 강남구청역_1,51000000.0,4,강남구,38735714.28571428
138886,2021,3,노래방,서울 강남구 강남구청역_1,19055947.0,4,강남구,23247305.5
138887,2021,3,고시원,서울 강남구 강남구청역_1,92606501.0,2,강남구,207610536.33035713
138888,2021,3,세탁소,서울 강남구 강남구청역_1,36391539.0,4,강남구,43922992.0
138889,2021,3,피부관리실,서울 강남구 강남구청역_1,517679188.0,18,강남구,105341952.07692307
138890,2021,3,네일숍,서울 강남구 강남구청역_1,33699462.0,2,강남구,60257827.0
138891,2021,3,미용실,서울 강남구 강남구청역_1,888390451.0,9,강남구,126055643.1740864
138892,2021,3,자동차수리,서울 강남구 강남구청역_1,60513510.0,2,강남구,78542571.0
138893,2021,3,스포츠클럽,서울 강남구 강남구청역_1,121396673.0,3,강남구,101258920.0
138894,2021,3,PC방,서울 강남구 강남구청역_1,91518202.0,1,강남구,329185731.0
138895,2021,3,골프연습장,서울 강남구 강남구청역_1,112068392.0,1,강남구,457646386.75
138896,2021,3,한의원,서울 강남구 강남구청역_1,1272137212.0,11,강남구,441225408.1363636
138897,2021,3,치과의원,서울 강남구 강남구청역_1,636789054.0,8,강남구,436779084.5
138898,2021,3,일반의원,서울 강남구 강남구청역_1,3171661831.0,25,강남구,484366243.0733333
138899,2021,3,스포츠 강습,서울 강남구 강남구청역_1,826909617.0,20,강남구,124702052.19545455
138900,2021,3,예술학원,서울 강남구 강남구청역_1,10970872.0,5,강남구,20418011.95
138901,2021,3,커피-음료,서울 강남구 강남구청역_1,912951758.0,22,강남구,140275121.59685087
138902,2021,3,호프-간이주점,서울 강남구 강남구청역_1,223071197.0,5,강남구,197493789.92380953
138903,2021,3,분식전문점,서울 강남구 강남구청역_1,459688019.0,12,강남구,148052330.82575756
138904,2021,3,패스트푸드점,서울 강남구 강남구청역_1,74837499.0,7,강남구,48558686.178571425
138905,2021,3,제과점,서울 강남구 강남구청역_1,99210397.0,7,강남구,58038441.61904761
138906,2021,3,양식음식점,서울 강남구 강남구청역_1,78166095.0,9,강남구,38493467.0
138907,2021,3,일식음식점,서울 강남구 강남구청역_1,1221806118.0,9,강남구,549656192.5959597
138908,2021,3,중식음식점,서울 강남구 강남구청역_1,5984915.0,8,강남구,17809046.80357143
138909,2021,3,한식음식점,서울 강남구 강남구청역_1,6308098300.0,48,강남구,431028519.6599479
139106,2020,4,당구장,서울 강남구 강남구청역_1,384286.0,1,강남구,384286.0
139468,2021,3,전자상거래업,잠실역,1811155.0,8,송파구,1287392.5
139469,2021,3,화초,잠실역,164977732.0,4,송파구,173353989.25
139470,2021,3,운동/경기용품,잠실역,12000000.0,8,송파구,1500000.0
139471,2021,3,화장품,잠실역,153609433.0,40,송파구,16964250.553658538
139472,2021,3,서적,잠실역,307535198.0,2,송파구,910250772.25
139473,2021,3,의약품,잠실역,2892610143.0,17,송파구,722223695.8748115
139474,2021,3,안경,잠실역,525146821.0,3,송파구,670163635.0
139475,2021,3,일반의류,잠실역,6829402310.0,50,송파구,239565731.17313933
139476,2021,3,컴퓨터및주변장치판매,잠실역,22394053.0,6,송파구,17692524.0
139477,2021,3,편의점,잠실역,1655972247.0,10,송파구,612177603.0888889
139478,2021,3,슈퍼마켓,잠실역,145994367.0,5,송파구,181656910.4
139479,2021,3,세탁소,잠실역,32307101.0,2,송파구,99828704.0
139480,2021,3,피부관리실,잠실역,283438067.0,6,송파구,105341952.07692307
139481,2021,3,네일숍,잠실역,156422450.0,2,송파구,80361571.125
139482,2021,3,미용실,잠실역,360258918.0,4,송파구,126055643.1740864
139483,2021,3,당구장,잠실역,10774845.0,2,송파구,20215095.5
139484,2021,3,한의원,잠실역,878654277.0,9,송파구,436472223.4444444
139485,2021,3,치과의원,잠실역,2916245931.0,11,송파구,1034400877.8257575
139486,2021,3,일반의원,잠실역,5931155168.0,21,송파구,1132441927.0044818
139487,2021,3,스포츠 강습,잠실역,1717291619.0,5,송파구,247333371.2291667
139488,2021,3,커피-음료,잠실역,4271309053.0,31,송파구,273067762.6230159
139489,2021,3,분식전문점,잠실역,1561713413.0,18,송파구,280758197.32196426
139490,2021,3,치킨전문점,잠실역,33620335.0,1,송파구,191002163.0
139491,2021,3,패스트푸드점,잠실역,181699638.0,7,송파구,97584875.76785713
139492,2021,3,제과점,잠실역,3739601768.0,9,송파구,901796241.875
139493,2021,3,양식음식점,잠실역,252287389.0,11,송파구,96293869.59848484
139494,2021,3,일식음식점,잠실역,854310786.0,6,송파구,551616790.4049243
139495,2021,3,중식음식점,잠실역,289203415.0,8,송파구,214367755.76785713
139496,2021,3,한식음식점,잠실역,2655708080.0,39,송파구,300092611.39897096
139924,2021,3,조명용품,강남구 논현역_4,4933128.0,3,서초구,11087097.666666666
139925,2021,3,화초,강남구 논현역_4,6939817.0,2,서초구,11479640.5
139926,2021,3,운동/경기용품,강남구 논현역_4,19543737.0,4,서초구,4885934.25
139927,2021,3,화장품,강남구 논현역_4,1152937543.0,28,서초구,154125748.37192118
139928,2021,3,문구,강남구 논현역_4,224726451.0,3,서초구,287496330.5
139929,2021,3,의약품,강남구 논현역_4,1112456772.0,13,서초구,337135090.0355478
139930,2021,3,신발,강남구 논현역_4,17777497.0,3,서초구,30500918.333333336
139931,2021,3,일반의류,강남구 논현역_4,175420830.0,13,서초구,19967069.97802198
139932,2021,3,육류판매,강남구 논현역_4,54604579.0,1,서초구,177096759.0
139933,2021,3,편의점,강남구 논현역_4,3758137957.0,10,서초구,1420584646.0
139934,2021,3,슈퍼마켓,강남구 논현역_4,467226680.0,10,서초구,214182022.40674603
139935,2021,3,노래방,강남구 논현역_4,80487645.0,19,서초구,36469216.817836255
139936,2021,3,고시원,강남구 논현역_4,195545001.0,2,서초구,122215625.5
139937,2021,3,세탁소,강남구 논현역_4,21985144.0,4,서초구,31216909.5
139938,2021,3,피부관리실,강남구 논현역_4,34114420.0,13,서초구,27847152.002331004
139939,2021,3,네일숍,강남구 논현역_4,7503457.0,2,서초구,8256767.0
139940,2021,3,미용실,강남구 논현역_4,132680251.0,11,서초구,42343772.45454545
139941,2021,3,PC방,강남구 논현역_4,36926540.0,4,서초구,37949405.083333336
139942,2021,3,골프연습장,강남구 논현역_4,27000000.0,3,서초구,35446219.333333336
139943,2021,3,당구장,강남구 논현역_4,2638443.0,2,서초구,7777342.416666667
139944,2021,3,한의원,강남구 논현역_4,170883510.0,5,서초구,130561825.4
139945,2021,3,치과의원,강남구 논현역_4,1886091256.0,5,서초구,1216615140.95
139946,2021,3,일반의원,강남구 논현역_4,6625367802.0,34,서초구,751490595.8041515
139947,2021,3,스포츠 강습,강남구 논현역_4,242663045.0,8,서초구,99508400.125
139948,2021,3,예술학원,강남구 논현역_4,513341377.0,5,서초구,197018306.0451389
139949,2021,3,외국어학원,강남구 논현역_4,27000000.0,6,서초구,9668328.333333334
139950,2021,3,일반교습학원,강남구 논현역_4,216412216.0,8,서초구,107725326.35555556
139951,2021,3,커피-음료,강남구 논현역_4,2175947463.0,42,서초구,182465770.875
139952,2021,3,호프-간이주점,강남구 논현역_4,292915865.0,21,서초구,63112623.306418225
139953,2021,3,분식전문점,강남구 논현역_4,223616895.0,29,서초구,34991883.78019522
139954,2021,3,치킨전문점,강남구 논현역_4,60263967.0,8,서초구,39235346.01785714
139955,2021,3,패스트푸드점,강남구 논현역_4,184572987.0,4,서초구,183046256.18333334
139956,2021,3,양식음식점,강남구 논현역_4,232886299.0,13,서초구,78978177.62637362
139957,2021,3,일식음식점,강남구 논현역_4,378242747.0,10,서초구,146550558.60909092
139958,2021,3,중식음식점,강남구 논현역_4,626744042.0,7,서초구,434780225.04761904
139959,2021,3,한식음식점,강남구 논현역_4,7083903498.0,116,서초구,265264334.20280725
139960,2021,2,전자상거래업,강남구 논현역_4,768641.0,21,서초구,36601.95238095238
139962,2021,2,철물점,강남구 논현역_4,217948.0,4,서초구,56099.0
140480,2021,3,가구,학동역,2947430146.0,12,강남구,874528297.3333333
140481,2021,3,운동/경기용품,학동역,9974514.0,1,강남구,77139685.0
140482,2021,3,화장품,학동역,1515585250.0,10,강남구,328366153.7579725
140483,2021,3,의약품,학동역,234487608.0,2,강남구,384841945.0
140484,2021,3,일반의류,학동역,21046119.0,6,강남구,3507686.5
140485,2021,3,편의점,학동역,830976649.0,2,강남구,1715552308.5
140486,2021,3,슈퍼마켓,학동역,161136880.0,2,강남구,249036596.0
140487,2021,3,세탁소,학동역,9233971.0,1,강남구,47678042.0
140488,2021,3,당구장,학동역,1529027.0,1,강남구,7419574.0
140489,2021,3,한의원,학동역,24913390.0,1,강남구,98053666.0
140490,2021,3,치과의원,학동역,45156987.0,1,강남구,339836932.0
140491,2021,3,일반의원,학동역,1119000000.0,2,강남구,1487109108.5103788
140492,2021,3,예술학원,학동역,102747908.0,4,강남구,116169354.3
140493,2021,3,커피-음료,학동역,102691522.0,4,강남구,92028951.75
140494,2021,3,호프-간이주점,학동역,48344032.0,3,강남구,84816200.33333334
140495,2021,3,분식전문점,학동역,125324766.0,4,강남구,145800692.91666666
140496,2021,3,패스트푸드점,학동역,47866510.0,2,강남구,80442547.0
140497,2021,3,양식음식점,학동역,86154288.0,2,강남구,180911878.0
140498,2021,3,일식음식점,학동역,105807804.0,3,강남구,161830805.41666666
140499,2021,3,중식음식점,학동역,365883337.0,4,강남구,407876486.25
140500,2021,3,한식음식점,학동역,1002512752.0,7,강남구,431028519.6599479
140501,2021,2,조명용품,학동역,3545736.0,1,강남구,477914590.0
140506,2021,2,시계및귀금속,학동역,12728263.0,1,강남구,73717857.0
140833,2021,3,전자상거래업,방이동 먹자골목,2636325.0,27,송파구,97641.66666666667
140834,2021,3,조명용품,방이동 먹자골목,7284493.0,6,송파구,5760112.166666667
140835,2021,3,운동/경기용품,방이동 먹자골목,9802488.0,4,송파구,46507069.0
140836,2021,3,화장품,방이동 먹자골목,191117181.0,23,송파구,20738176.806594204
140837,2021,3,문구,방이동 먹자골목,121793897.0,2,송파구,247052313.0
140838,2021,3,서적,방이동 먹자골목,754951.0,3,송파구,251650.33333333334
140839,2021,3,의료기기,방이동 먹자골목,2320525435.0,5,송파구,1665982407.3750002
140840,2021,3,의약품,방이동 먹자골목,466175335.0,8,송파구,204451410.375
140841,2021,3,일반의류,방이동 먹자골목,12737816.0,11,송파구,3959387.2727272734
140842,2021,3,컴퓨터및주변장치판매,방이동 먹자골목,105643614.0,14,송파구,43133633.75824176
140843,2021,3,편의점,방이동 먹자골목,3516657465.0,11,송파구,1440016889.1666667
140844,2021,3,슈퍼마켓,방이동 먹자골목,3200264435.0,8,송파구,1226950368.3647184
140845,2021,3,노래방,방이동 먹자골목,719359128.0,37,송파구,66523507.76426427
140846,2021,3,고시원,방이동 먹자골목,316604764.0,8,송파구,151636504.0
140847,2021,3,여관,방이동 먹자골목,2698760016.0,38,송파구,233393493.1875
140848,2021,3,세탁소,방이동 먹자골목,19677210.0,3,송파구,29430460.666666664
140849,2021,3,피부관리실,방이동 먹자골목,96108457.0,28,송파구,17044698.021848205
140850,2021,3,미용실,방이동 먹자골목,39519426.0,2,송파구,80406270.0
140851,2021,3,자동차수리,방이동 먹자골목,103289332.0,3,송파구,68250815.66666666
140852,2021,3,스포츠클럽,방이동 먹자골목,125345743.0,2,송파구,221600208.0
140853,2021,3,골프연습장,방이동 먹자골목,253046603.0,1,송파구,457646386.75
140854,2021,3,당구장,방이동 먹자골목,72767702.0,12,송파구,23192148.506410256
140855,2021,3,치과의원,방이동 먹자골목,782732237.0,5,송파구,609165777.2
140856,2021,3,일반의원,방이동 먹자골목,1460121673.0,6,송파구,948454731.8333333
140857,2021,3,스포츠 강습,방이동 먹자골목,50370479.0,9,송파구,32736224.555555552
140858,2021,3,커피-음료,방이동 먹자골목,1598502245.0,15,송파구,273067762.6230159
140859,2021,3,호프-간이주점,방이동 먹자골목,3223153270.0,60,송파구,263594328.99083376
140860,2021,3,분식전문점,방이동 먹자골목,1731733582.0,25,송파구,280758197.32196426
140861,2021,3,치킨전문점,방이동 먹자골목,459702563.0,5,송파구,283581860.8863636
140862,2021,3,패스트푸드점,방이동 먹자골목,200489071.0,5,송파구,138693818.0
140863,2021,3,양식음식점,방이동 먹자골목,383885400.0,17,송파구,110618732.60686275
140864,2021,3,일식음식점,방이동 먹자골목,802476444.0,16,송파구,238256209.3492647
140865,2021,3,중식음식점,방이동 먹자골목,365878931.0,9,송파구,164578569.41414142
140866,2021,3,한식음식점,방이동 먹자골목,12688494048.0,159,송파구,361456438.131178
140874,2021,2,반찬가게,방이동 먹자골목,1709493.0,16,송파구,106843.3125
140886,2021,2,PC방,방이동 먹자골목,15238812.0,5,송파구,62252213.9
141372,2021,3,조명용품,서울 강남구 학동역_2,513307653.0,4,강남구,488552169.0
141373,2021,3,의약품,서울 강남구 학동역_2,94231538.0,2,강남구,219563431.5
141374,2021,3,컴퓨터및주변장치판매,서울 강남구 학동역_2,1053000000.0,5,강남구,514582851.7447917
141375,2021,3,편의점,서울 강남구 학동역_2,778461933.0,1,강남구,1763876380.2222223
141376,2021,3,피부관리실,서울 강남구 학동역_2,6304557.0,2,강남구,26855988.5
141377,2021,3,당구장,서울 강남구 학동역_2,3316289.0,2,강남구,9864822.5
141378,2021,3,일반의원,서울 강남구 학동역_2,805963067.0,7,강남구,434015028.4285714
141379,2021,3,커피-음료,서울 강남구 학동역_2,66741557.0,5,강남구,41527232.9
141380,2021,3,호프-간이주점,서울 강남구 학동역_2,119582523.0,1,강남구,265335910.2425986
141381,2021,3,분식전문점,서울 강남구 학동역_2,99029468.0,3,강남구,153466979.6666667
141382,2021,3,치킨전문점,서울 강남구 학동역_2,306654494.0,2,강남구,283581860.8863636
141383,2021,3,패스트푸드점,서울 강남구 학동역_2,154500432.0,2,강남구,312123374.0
141384,2021,3,중식음식점,서울 강남구 학동역_2,53761065.0,1,강남구,294580515.0
141385,2021,3,한식음식점,서울 강남구 학동역_2,702495793.0,12,강남구,270787481.49358976
141387,2021,2,인테리어,서울 강남구 학동역_2,20171197.0,7,강남구,19353542.92857143
141404,2021,1,일반의류,서울 강남구 학동역_2,12903596.0,2,강남구,14553189.0
141633,2021,3,철물점,서울 동작구 노량진역,98231202.0,1,동작구,185892709.90625
141634,2021,3,화장품,서울 동작구 노량진역,273888472.0,10,동작구,119573233.47777778
141635,2021,3,문구,서울 동작구 노량진역,955892290.0,5,동작구,725624095.4
141636,2021,3,서적,서울 동작구 노량진역,1182260603.0,7,동작구,713537861.9761906
141637,2021,3,의약품,서울 동작구 노량진역,508378003.0,8,동작구,228209545.39285713
141638,2021,3,시계및귀금속,서울 동작구 노량진역,84066471.0,2,동작구,149927235.5
141639,2021,3,안경,서울 동작구 노량진역,228739682.0,5,동작구,217076991.99999997
141640,2021,3,가방,서울 동작구 노량진역,81875280.0,2,동작구,124410033.0
141641,2021,3,신발,서울 동작구 노량진역,20355492.0,1,동작구,148336432.0
141642,2021,3,일반의류,서울 동작구 노량진역,192565633.0,7,동작구,116740670.7142857
141643,2021,3,편의점,서울 동작구 노량진역,2251041576.0,14,동작구,602014231.5
141644,2021,3,슈퍼마켓,서울 동작구 노량진역,469584621.0,3,동작구,519889525.5833334
141645,2021,3,노래방,서울 동작구 노량진역,247337200.0,8,동작구,77495988.875
141646,2021,3,고시원,서울 동작구 노량진역,22976380.0,16,동작구,7126886.470833333
141647,2021,3,여관,서울 동작구 노량진역,133758083.0,13,동작구,59090512.78321678
141648,2021,3,미용실,서울 동작구 노량진역,181560288.0,7,동작구,93770958.14285713
141649,2021,3,스포츠클럽,서울 동작구 노량진역,25696278.0,4,동작구,47348214.0
141650,2021,3,PC방,서울 동작구 노량진역,1103191236.0,11,동작구,424606979.6818182
141651,2021,3,당구장,서울 동작구 노량진역,45229193.0,5,동작구,40972936.2
141652,2021,3,한의원,서울 동작구 노량진역,244369829.0,4,동작구,228790597.5
141653,2021,3,치과의원,서울 동작구 노량진역,379295213.0,3,동작구,487956054.6666667
141654,2021,3,일반의원,서울 동작구 노량진역,142345912.0,4,동작구,158947615.5
141655,2021,3,스포츠 강습,서울 동작구 노량진역,16517761.0,4,동작구,18681850.75
141656,2021,3,일반교습학원,서울 동작구 노량진역,673384981.0,22,동작구,90284559.97826087
141657,2021,3,커피-음료,서울 동작구 노량진역,1517225198.0,52,동작구,99458168.37842527
141658,2021,3,호프-간이주점,서울 동작구 노량진역,497129918.0,16,동작구,144740431.1397059
141659,2021,3,분식전문점,서울 동작구 노량진역,1780706486.0,25,동작구,249893754.44
141660,2021,3,치킨전문점,서울 동작구 노량진역,121706463.0,5,동작구,101376251.6
141661,2021,3,패스트푸드점,서울 동작구 노량진역,909579122.0,15,동작구,236681503.26666668
141662,2021,3,제과점,서울 동작구 노량진역,527556467.0,13,동작구,159388575.80128205
141663,2021,3,양식음식점,서울 동작구 노량진역,109210831.0,9,동작구,43654152.55555555
141664,2021,3,일식음식점,서울 동작구 노량진역,66661133.0,4,동작구,71821705.01190476
141665,2021,3,중식음식점,서울 동작구 노량진역,239581494.0,5,동작구,170557108.22857141
141666,2021,3,한식음식점,서울 동작구 노량진역,2923535497.0,53,동작구,212421557.54773134
142166,2021,3,화장품,삼성역_3,246191501.0,15,강남구,42758070.8
142167,2021,3,문구,삼성역_3,3007952697.0,5,강남구,833125165.625
142168,2021,3,의약품,삼성역_3,203025593.0,2,강남구,1657075554.5
142169,2021,3,일반의류,삼성역_3,1972112.0,5,강남구,6454183.4
142170,2021,3,편의점,삼성역_3,466439659.0,8,강남구,286041446.73214287
142171,2021,3,슈퍼마켓,삼성역_3,96468010.0,5,강남구,71294617.8
142172,2021,3,노래방,삼성역_3,5380290.0,3,강남구,17526180.333333332
142173,2021,3,당구장,삼성역_3,13461667.0,3,강남구,16258373.583333332
142174,2021,3,한의원,삼성역_3,1375652566.0,4,강남구,748148441.25
142175,2021,3,치과의원,삼성역_3,465631208.0,3,강남구,870784884.3333334
142176,2021,3,외국어학원,삼성역_3,9547115.0,2,강남구,15327595.0
142177,2021,3,커피-음료,삼성역_3,6156988898.0,22,강남구,273067762.6230159
142178,2021,3,호프-간이주점,삼성역_3,123051379.0,3,강남구,240211709.66666666
142179,2021,3,분식전문점,삼성역_3,155369092.0,7,강남구,121850582.57142857
142180,2021,3,치킨전문점,삼성역_3,22933058.0,3,강남구,34529822.0
142181,2021,3,패스트푸드점,삼성역_3,31870343.0,2,강남구,79116311.5
142182,2021,3,양식음식점,삼성역_3,315920723.0,4,강남구,331768849.0
142183,2021,3,일식음식점,삼성역_3,74394168.0,3,강남구,83620981.66666666
142184,2021,3,중식음식점,삼성역_3,377456732.0,4,강남구,420165588.0
142185,2021,3,한식음식점,삼성역_3,2530001148.0,43,강남구,255530699.92469546
142186,2021,2,전자상거래업,삼성역_3,7146257.0,12,강남구,1637327.6666666665
142474,2021,3,전자상거래업,코엑스,1713936.0,8,강남구,1485429.25
142475,2021,3,가전제품,코엑스,1299769388.0,8,강남구,861476406.0833333
142476,2021,3,가구,코엑스,11847368805.0,6,강남구,1103585211.9513888
142477,2021,3,화초,코엑스,325096886.0,6,강남구,185235881.3875
142478,2021,3,섬유제품,코엑스,900990801.0,5,강남구,267040935.70833337
142479,2021,3,완구,코엑스,283790895.0,7,강남구,236424093.28571427
142480,2021,3,운동/경기용품,코엑스,7936522897.0,12,강남구,1381810339.6333177
142481,2021,3,화장품,코엑스,22843218917.0,54,강남구,328366153.7579725
142482,2021,3,문구,코엑스,2007815573.0,11,강남구,418387270.0
142483,2021,3,의약품,코엑스,2556212035.0,10,강남구,988281369.0666666
142484,2021,3,시계및귀금속,코엑스,2319560351.0,27,강남구,187276820.3907134
142485,2021,3,안경,코엑스,818226061.0,8,강남구,401790995.875
142486,2021,3,가방,코엑스,7104040233.0,26,강남구,206119229.84723547
142487,2021,3,신발,코엑스,139482541.0,44,강남구,17369556.191545893
142488,2021,3,일반의류,코엑스,51602807750.0,261,강남구,239565731.17313933
142489,2021,3,반찬가게,코엑스,11517000000.0,13,강남구,723177701.7708335
142490,2021,3,핸드폰,코엑스,652281162.0,7,강남구,352569325.015625
142491,2021,3,컴퓨터및주변장치판매,코엑스,75659697.0,20,강남구,17062033.75
142492,2021,3,편의점,코엑스,1857458362.0,12,강남구,528674003.0489927
142493,2021,3,슈퍼마켓,코엑스,233882072.0,14,강남구,48667583.91071428
142494,2021,3,피부관리실,코엑스,70442646.0,2,강남구,62703474.5
142495,2021,3,네일숍,코엑스,103835408.0,3,강남구,80361571.125
142496,2021,3,미용실,코엑스,488956158.0,6,강남구,126055643.1740864
142497,2021,3,스포츠클럽,코엑스,685493314.0,1,강남구,449671097.625
142498,2021,3,치과의원,코엑스,780453667.0,4,강남구,797923431.0
142499,2021,3,일반의원,코엑스,1562247434.0,6,강남구,1301187220.3333335
142500,2021,3,커피-음료,코엑스,1587526033.0,51,강남구,141968639.1372549
142501,2021,3,분식전문점,코엑스,4351125905.0,27,강남구,280758197.32196426
